pass	bot_elo	bot_blend	anchor	result	reason	plies	game_index	bot_is_white	opening	seed	git_sha	bot_eval_count	cp_loss_sum	blunder_count	sf_comparable	sf_agree	maia_comparable	maia_agree
measure	1500	0.05	maia1100	win	adjudicated_eval	64	247	0	Pirc Defense	1	562bdd84	32	687.00	0	32	13	32	14
measure	1500	0.05	maia1100	win	adjudicated_eval	69	248	1	Modern Defense	1	562bdd84	34	1201.00	1	34	13	35	15
measure	1500	0.05	maia1100	win	checkmate	70	249	0	Alekhine Defense	1	562bdd84	34	868.00	0	35	17	35	15
measure	1500	0.05	maia1100	win	checkmate	59	250	1	Queen's Gambit Declined	1	562bdd84	28	536.00	0	29	15	30	12
measure	1500	0.05	maia1100	win	adjudicated_eval	48	251	0	Queen's Gambit Accepted	1	562bdd84	24	2074.00	0	24	15	24	10
measure	1500	0.05	maia1100	win	checkmate	53	252	1	Slav Defense	1	562bdd84	25	1274.00	0	26	9	27	12
measure	1500	0.05	maia1100	win	checkmate	52	253	0	King's Indian Defense	1	562bdd84	25	570.00	0	26	10	26	10
measure	1500	0.05	maia1100	win	checkmate	101	254	1	Nimzo-Indian Defense	1	562bdd84	49	1297.00	1	50	27	51	22
measure	1500	0.05	maia1100	draw	threefold_repetition	82	255	0	Gruenfeld Defense	1	562bdd84	40	1159.00	1	41	15	41	18
measure	1500	0.05	sf3	loss	checkmate	18	256	1	Queen's Indian Defense	1	562bdd84	8	1149.00	1	8	2	9	1
measure	1500	0.05	sf3	draw	ply_cap_draw	120	257	0	Bogo-Indian Defense	1	562bdd84	60	2793.00	0	60	25	60	19
measure	1500	0.05	sf3	win	adjudicated_eval	75	258	1	Dutch Defense	1	562bdd84	37	1395.00	2	37	15	38	16
measure	1500	0.05	sf3	win	adjudicated_eval	39	259	0	Benoni Defense	1	562bdd84	19	705.00	0	19	9	19	7
measure	1500	0.05	sf3	win	adjudicated_eval	71	260	1	English Opening	1	562bdd84	35	1322.00	0	35	11	36	7
measure	1500	0.05	sf3	draw	ply_cap_draw	120	261	0	English Opening, Reversed Sicilian	1	562bdd84	60	2898.00	1	60	19	60	17
measure	1500	0.05	sf3	win	adjudicated_eval	68	262	1	Reti Opening	1	562bdd84	34	1602.00	2	34	12	34	15
measure	1500	0.05	sf3	win	adjudicated_eval	45	263	0	London System	1	562bdd84	22	606.00	0	22	8	23	8
measure	1500	0.05	sf3	win	adjudicated_eval	67	264	1	Italian Game	1	562bdd84	33	805.00	0	33	11	34	16
measure	1500	0.05	sf3	win	adjudicated_eval	79	265	0	Ruy Lopez	1	562bdd84	39	1280.00	0	39	11	40	12
measure	1500	0.05	sf3	loss	checkmate	83	266	1	Ruy Lopez, Morphy Defense	1	562bdd84	41	2275.00	2	41	15	41	12
measure	1500	0.05	sf3	loss	checkmate	84	267	0	Scotch Game	1	562bdd84	41	3288.00	1	41	5	42	10
measure	1500	0.05	sf3	loss	checkmate	92	268	1	Petrov Defense	1	562bdd84	45	2442.00	0	45	12	46	13
measure	1500	0.05	sf3	loss	adjudicated_eval	119	269	0	Four Knights Game	1	562bdd84	59	1730.00	1	59	25	59	28
measure	1500	0.05	sf3	loss	adjudicated_eval	87	270	1	Vienna Game	1	562bdd84	43	2369.00	2	43	12	43	10
measure	1500	0.05	sf3	loss	checkmate	50	271	0	King's Gambit	1	562bdd84	24	1579.00	0	24	9	25	12
measure	1500	0.05	sf3	win	adjudicated_eval	95	272	1	Sicilian Defense, Open	1	562bdd84	47	2006.00	2	47	15	48	16
measure	1500	0.05	sf3	loss	adjudicated_eval	47	273	0	Sicilian Defense, Najdorf	1	562bdd84	23	2240.00	3	23	5	23	4
measure	1500	0.05	sf3	win	adjudicated_eval	36	274	1	Sicilian Defense, Dragon	1	562bdd84	17	135.00	0	17	8	18	11
measure	1500	0.05	sf3	draw	ply_cap_draw	120	275	0	French Defense	1	562bdd84	60	1825.00	0	60	18	60	17
measure	1500	0.05	sf3	loss	adjudicated_eval	117	276	1	French Defense, Advance	1	562bdd84	58	2484.00	1	58	22	58	27
measure	1500	0.05	sf3	loss	adjudicated_eval	117	277	0	Caro-Kann Defense	1	562bdd84	58	2553.00	3	58	17	58	20
measure	1500	0.05	sf3	win	adjudicated_eval	45	278	1	Caro-Kann Defense, Advance	1	562bdd84	22	378.00	0	22	8	22	10
measure	1500	0.05	sf3	win	adjudicated_eval	52	279	0	Scandinavian Defense	1	562bdd84	26	738.00	0	26	12	26	13
measure	1500	0.05	maia1500	win	checkmate	27	280	1	Pirc Defense	1	562bdd84	12	334.00	0	13	6	14	6
measure	1500	0.05	maia1500	win	checkmate	58	281	0	Modern Defense	1	562bdd84	28	884.00	1	29	14	29	11
measure	1500	0.05	maia1500	loss	checkmate	80	282	1	Alekhine Defense	1	562bdd84	39	1758.00	1	39	17	40	21
measure	1500	0.05	maia1500	loss	adjudicated_eval	57	283	0	Queen's Gambit Declined	1	562bdd84	28	1126.00	1	28	12	28	11
measure	1500	0.05	maia1500	loss	adjudicated_eval	37	284	1	Queen's Gambit Accepted	1	562bdd84	18	1108.00	2	18	8	19	6
measure	1500	0.05	maia1500	draw	ply_cap_draw	120	285	0	Slav Defense	1	562bdd84	60	1562.00	0	60	26	60	19
measure	1500	0.05	maia1500	loss	adjudicated_eval	30	286	1	King's Indian Defense	1	562bdd84	14	1225.00	1	14	4	15	2
measure	1500	0.05	maia1500	win	checkmate	42	287	0	Nimzo-Indian Defense	1	562bdd84	20	685.00	1	21	9	21	8
measure	1500	0.05	maia1500	loss	adjudicated_eval	20	288	1	Gruenfeld Defense	1	562bdd84	9	1026.00	1	9	1	10	4
measure	1500	0.05	maia1500	win	adjudicated_eval	105	289	0	Queen's Indian Defense	1	562bdd84	52	1726.00	4	52	18	52	19
measure	1500	0.05	maia1500	win	adjudicated_eval	93	290	1	Bogo-Indian Defense	1	562bdd84	46	1826.00	0	46	15	47	17
measure	1500	0.05	maia1500	win	adjudicated_eval	38	291	0	Dutch Defense	1	562bdd84	19	988.00	0	19	8	19	7
measure	1500	0.05	maia1500	loss	adjudicated_eval	62	292	1	Benoni Defense	1	562bdd84	30	1773.00	1	30	8	31	11
measure	1500	0.05	maia1500	loss	adjudicated_eval	69	293	0	English Opening	1	562bdd84	34	1720.00	0	34	11	34	12
measure	1500	0.05	maia1500	win	checkmate	89	294	1	English Opening, Reversed Sicilian	1	562bdd84	43	2638.00	2	44	24	45	20
measure	1500	0.05	maia1500	win	checkmate	77	295	0	Reti Opening	1	562bdd84	37	2166.00	2	38	17	39	18
measure	1500	0.05	maia1500	loss	adjudicated_eval	61	296	1	London System	1	562bdd84	30	1540.00	0	30	10	30	12
measure	1500	0.05	maia1500	loss	checkmate	41	297	0	Italian Game	1	562bdd84	20	1474.00	1	20	7	20	6
measure	1500	0.05	maia1500	win	adjudicated_eval	72	298	1	Ruy Lopez	1	562bdd84	36	443.00	0	36	20	36	18
measure	1500	0.05	maia1500	win	adjudicated_eval	103	299	0	Ruy Lopez, Morphy Defense	1	562bdd84	51	1761.00	1	51	24	52	21
measure	1500	0.05	maia1500	loss	adjudicated_eval	55	300	1	Scotch Game	1	562bdd84	27	1851.00	2	27	11	27	13
measure	1500	0.05	maia1500	win	adjudicated_eval	56	301	0	Petrov Defense	1	562bdd84	28	423.00	0	28	16	28	14
measure	1500	0.05	maia1500	win	adjudicated_eval	105	302	1	Four Knights Game	1	562bdd84	52	3181.00	1	52	14	53	16
measure	1500	0.05	maia1500	win	adjudicated_eval	53	303	0	Vienna Game	1	562bdd84	26	1611.00	2	26	9	27	10
measure	1500	0.05	sf5	win	adjudicated_eval	101	304	1	King's Gambit	1	562bdd84	50	1483.00	0	50	17	50	20
measure	1500	0.05	sf5	draw	ply_cap_draw	120	305	0	Sicilian Defense, Open	1	562bdd84	60	2107.00	2	60	19	60	24
measure	1500	0.05	sf5	win	adjudicated_eval	63	306	1	Sicilian Defense, Najdorf	1	562bdd84	31	710.00	0	31	9	32	8
measure	1500	0.05	sf5	loss	adjudicated_eval	35	307	0	Sicilian Defense, Dragon	1	562bdd84	17	1534.00	3	17	9	17	10
measure	1500	0.05	sf5	loss	adjudicated_eval	74	308	1	French Defense	1	562bdd84	36	1690.00	1	36	10	37	14
measure	1500	0.05	sf5	loss	checkmate	94	309	0	French Defense, Advance	1	562bdd84	46	3102.00	1	46	17	47	15
measure	1500	0.05	sf5	draw	ply_cap_draw	120	310	1	Caro-Kann Defense	1	562bdd84	59	1475.00	0	59	16	60	21
measure	1500	0.05	sf5	loss	adjudicated_eval	42	311	0	Caro-Kann Defense, Advance	1	562bdd84	20	1143.00	0	20	6	21	8
measure	1500	0.05	sf5	draw	threefold_repetition	46	312	1	Scandinavian Defense	1	562bdd84	22	574.00	1	22	14	23	15
measure	1500	0.05	sf5	loss	adjudicated_eval	47	313	0	Pirc Defense	1	562bdd84	23	1370.00	2	23	8	23	7
measure	1500	0.05	sf5	win	adjudicated_eval	65	314	1	Modern Defense	1	562bdd84	32	2386.00	1	32	12	33	15
measure	1500	0.05	sf5	loss	adjudicated_eval	65	315	0	Alekhine Defense	1	562bdd84	32	1675.00	1	32	7	32	7
measure	1500	0.05	sf5	loss	adjudicated_eval	64	316	1	Queen's Gambit Declined	1	562bdd84	31	1383.00	0	31	11	32	8
measure	1500	0.05	sf5	loss	checkmate	59	317	0	Queen's Gambit Accepted	1	562bdd84	29	3187.00	6	29	8	29	10
measure	1500	0.05	sf5	loss	adjudicated_eval	77	318	1	Slav Defense	1	562bdd84	38	1872.00	1	38	12	39	15
measure	1500	0.05	sf5	loss	adjudicated_eval	57	319	0	King's Indian Defense	1	562bdd84	28	2911.00	3	28	12	28	3
measure	1500	0.05	sf5	win	adjudicated_eval	98	320	1	Nimzo-Indian Defense	1	562bdd84	48	1966.00	2	48	19	49	21
measure	1500	0.05	sf5	win	adjudicated_eval	42	321	0	Gruenfeld Defense	1	562bdd84	21	804.00	0	21	10	21	8
measure	1500	0.05	sf5	draw	threefold_repetition	93	322	1	Queen's Indian Defense	1	562bdd84	45	2295.00	1	46	21	47	15
measure	1500	0.05	sf5	loss	checkmate	89	323	0	Bogo-Indian Defense	1	562bdd84	44	2743.00	2	44	10	44	12
measure	1500	0.05	sf5	win	adjudicated_eval	56	324	1	Dutch Defense	1	562bdd84	27	837.00	0	27	8	28	11
measure	1500	0.05	sf5	loss	adjudicated_eval	79	325	0	Benoni Defense	1	562bdd84	39	2626.00	0	39	13	39	14
measure	1500	0.05	sf5	draw	ply_cap_draw	120	326	1	English Opening	1	562bdd84	59	1652.00	2	59	24	60	30
measure	1500	0.05	sf5	loss	adjudicated_eval	85	327	0	English Opening, Reversed Sicilian	1	562bdd84	42	2917.00	0	42	8	42	12
locate	1700	0.05	sf0	win	checkmate	16	328	1	Reti Opening	1	562bdd84	7	118.00	0	8	7	8	7
locate	1700	0.05	sf0	win	adjudicated_eval	45	329	0	London System	1	562bdd84	22	1593.00	1	22	8	23	10
locate	1700	0.05	sf0	win	adjudicated_eval	13	330	1	Italian Game	1	562bdd84	6	307.00	0	6	4	7	4
locate	1700	0.05	sf0	win	adjudicated_eval	44	331	0	Ruy Lopez	1	562bdd84	21	1195.00	2	21	4	22	7
locate	1700	0.05	sf0	win	adjudicated_eval	46	332	1	Ruy Lopez, Morphy Defense	1	562bdd84	23	1558.00	1	23	9	23	11
locate	1700	0.05	sf0	win	adjudicated_eval	37	333	0	Scotch Game	1	562bdd84	18	668.00	1	18	11	19	14
locate	1700	0.05	sf0	win	adjudicated_eval	58	334	1	Petrov Defense	1	562bdd84	28	975.00	0	28	8	29	9
locate	1700	0.05	sf0	win	adjudicated_eval	72	335	0	Four Knights Game	1	562bdd84	36	1690.00	0	36	8	36	9
locate	1700	0.05	sf10	loss	adjudicated_eval	69	336	1	Vienna Game	1	562bdd84	34	2049.00	1	34	14	34	13
locate	1700	0.05	sf10	loss	checkmate	44	337	0	King's Gambit	1	562bdd84	21	1559.00	0	21	8	22	9
locate	1700	0.05	sf10	loss	adjudicated_eval	77	338	1	Sicilian Defense, Open	1	562bdd84	38	1626.00	0	38	13	39	12
locate	1700	0.05	sf10	loss	adjudicated_eval	33	339	0	Sicilian Defense, Najdorf	1	562bdd84	16	1116.00	2	16	7	16	4
locate	1700	0.05	sf10	loss	adjudicated_eval	52	340	1	Sicilian Defense, Dragon	1	562bdd84	25	1288.00	0	25	9	26	6
locate	1700	0.05	sf10	loss	adjudicated_eval	114	341	0	French Defense	1	562bdd84	57	2051.00	1	57	22	57	31
locate	1700	0.05	sf10	loss	adjudicated_eval	38	342	1	French Defense, Advance	1	562bdd84	19	1127.00	0	19	5	19	8
locate	1700	0.05	sf10	loss	adjudicated_eval	60	343	0	Caro-Kann Defense	1	562bdd84	30	1312.00	0	30	7	30	5
measure	1700	0.05	sf5	win	adjudicated_eval	56	344	1	Caro-Kann Defense, Advance	1	562bdd84	28	737.00	0	28	9	28	11
measure	1700	0.05	sf5	loss	checkmate	111	345	0	Scandinavian Defense	1	562bdd84	55	2298.00	0	55	23	55	19
measure	1700	0.05	sf5	loss	checkmate	88	346	1	Pirc Defense	1	562bdd84	43	2212.00	1	43	20	44	18
measure	1700	0.05	sf5	win	adjudicated_eval	82	347	0	Modern Defense	1	562bdd84	41	1387.00	0	41	8	41	10
measure	1700	0.05	sf5	loss	adjudicated_eval	78	348	1	Alekhine Defense	1	562bdd84	38	2412.00	3	38	9	39	10
measure	1700	0.05	sf5	win	adjudicated_eval	69	349	0	Queen's Gambit Declined	1	562bdd84	34	1167.00	1	34	13	34	14
measure	1700	0.05	sf5	loss	adjudicated_eval	76	350	1	Queen's Gambit Accepted	1	562bdd84	37	2828.00	2	37	14	38	22
measure	1700	0.05	sf5	win	adjudicated_eval	72	351	0	Slav Defense	1	562bdd84	36	1133.00	0	36	8	36	10
measure	1700	0.05	sf5	loss	adjudicated_eval	42	352	1	King's Indian Defense	1	562bdd84	20	1462.00	0	20	5	21	9
measure	1700	0.05	sf5	win	adjudicated_eval	99	353	0	Nimzo-Indian Defense	1	562bdd84	49	2099.00	0	49	15	49	16
measure	1700	0.05	sf5	win	checkmate	41	354	1	Gruenfeld Defense	1	562bdd84	19	669.00	1	20	8	21	11
measure	1700	0.05	sf5	win	adjudicated_eval	79	355	0	Queen's Indian Defense	1	562bdd84	39	1147.00	0	39	14	39	13
measure	1700	0.05	sf5	draw	ply_cap_draw	120	356	1	Bogo-Indian Defense	1	562bdd84	59	1298.00	0	59	23	60	25
measure	1700	0.05	sf5	loss	adjudicated_eval	57	357	0	Dutch Defense	1	562bdd84	28	1347.00	0	28	7	28	9
measure	1700	0.05	sf5	loss	adjudicated_eval	87	358	1	Benoni Defense	1	562bdd84	43	2483.00	1	43	12	44	10
measure	1700	0.05	sf5	loss	adjudicated_eval	45	359	0	English Opening	1	562bdd84	22	1172.00	1	22	5	22	13
measure	1700	0.05	sf5	draw	ply_cap_draw	120	360	1	English Opening, Reversed Sicilian	1	562bdd84	59	2997.00	1	59	17	60	22
measure	1700	0.05	sf5	loss	checkmate	68	361	0	Reti Opening	1	562bdd84	33	1966.00	1	33	12	34	14
measure	1700	0.05	sf5	draw	ply_cap_draw	120	362	1	London System	1	562bdd84	60	2874.00	4	60	27	60	26
measure	1700	0.05	sf5	loss	checkmate	29	363	0	Italian Game	1	562bdd84	14	1608.00	2	14	5	14	8
measure	1700	0.05	sf5	win	adjudicated_eval	57	364	1	Ruy Lopez	1	562bdd84	28	1319.00	0	28	11	28	9
measure	1700	0.05	sf5	win	adjudicated_eval	36	365	0	Ruy Lopez, Morphy Defense	1	562bdd84	17	726.00	0	17	8	18	8
measure	1700	0.05	sf5	draw	ply_cap_draw	120	366	1	Scotch Game	1	562bdd84	60	2309.00	2	60	18	60	17
measure	1700	0.05	sf5	win	adjudicated_eval	54	367	0	Petrov Defense	1	562bdd84	27	904.00	0	27	16	27	16
measure	1700	0.05	maia1500	win	adjudicated_eval	69	368	1	Four Knights Game	1	562bdd84	34	1226.00	0	34	11	35	16
measure	1700	0.05	maia1500	win	adjudicated_eval	60	369	0	Vienna Game	1	562bdd84	29	1303.00	1	29	12	30	13
measure	1700	0.05	maia1500	win	checkmate	48	370	1	King's Gambit	1	562bdd84	23	1377.00	0	24	11	24	10
measure	1700	0.05	maia1500	win	checkmate	80	371	0	Sicilian Defense, Open	1	562bdd84	39	591.00	1	40	25	40	26
measure	1700	0.05	maia1500	win	adjudicated_eval	61	372	1	Sicilian Defense, Najdorf	1	562bdd84	30	739.00	1	30	15	31	11
measure	1700	0.05	maia1500	win	adjudicated_eval	73	373	0	Sicilian Defense, Dragon	1	562bdd84	36	1595.00	2	36	14	36	13
measure	1700	0.05	maia1500	win	adjudicated_eval	47	374	1	French Defense	1	562bdd84	23	585.00	0	23	14	24	12
measure	1700	0.05	maia1500	win	checkmate	63	375	0	French Defense, Advance	1	562bdd84	30	1250.00	1	31	16	32	12
measure	1700	0.05	maia1500	loss	adjudicated_eval	42	376	1	Caro-Kann Defense	1	562bdd84	20	1097.00	1	20	8	21	8
measure	1700	0.05	maia1500	loss	adjudicated_eval	70	377	0	Caro-Kann Defense, Advance	1	562bdd84	34	1460.00	0	34	10	35	13
measure	1700	0.05	maia1500	win	adjudicated_eval	51	378	1	Scandinavian Defense	1	562bdd84	25	1022.00	0	25	11	26	9
measure	1700	0.05	maia1500	loss	adjudicated_eval	33	379	0	Pirc Defense	1	562bdd84	16	1239.00	0	16	6	16	5
measure	1700	0.05	maia1500	win	adjudicated_eval	75	380	1	Modern Defense	1	562bdd84	37	1775.00	3	37	11	38	14
measure	1700	0.05	maia1500	loss	adjudicated_eval	38	381	0	Alekhine Defense	1	562bdd84	19	840.00	0	19	4	19	7
measure	1700	0.05	maia1500	win	checkmate	33	382	1	Queen's Gambit Declined	1	562bdd84	15	1000.00	1	16	7	17	8
measure	1700	0.05	maia1500	win	checkmate	78	383	0	Queen's Gambit Accepted	1	562bdd84	38	1417.00	0	39	19	39	17
measure	1700	0.05	maia1500	win	checkmate	65	384	1	Slav Defense	1	562bdd84	31	1528.00	1	32	14	33	13
measure	1700	0.05	maia1500	win	checkmate	102	385	0	King's Indian Defense	1	562bdd84	50	1939.00	0	51	17	51	23
measure	1700	0.05	maia1500	loss	adjudicated_eval	56	386	1	Nimzo-Indian Defense	1	562bdd84	27	1789.00	1	27	8	28	7
measure	1700	0.05	maia1500	win	adjudicated_eval	18	387	0	Gruenfeld Defense	1	562bdd84	9	182.00	0	9	7	9	6
measure	1700	0.05	maia1500	draw	threefold_repetition	108	388	1	Queen's Indian Defense	1	562bdd84	53	1984.00	2	53	24	54	28
measure	1700	0.05	maia1500	win	adjudicated_eval	86	389	0	Bogo-Indian Defense	1	562bdd84	43	1154.00	0	43	22	43	20
measure	1700	0.05	maia1500	win	adjudicated_eval	66	390	1	Dutch Defense	1	562bdd84	32	1120.00	2	32	19	33	17
measure	1700	0.05	maia1500	win	checkmate	60	391	0	Benoni Defense	1	562bdd84	29	1168.00	0	30	14	30	14
measure	1700	0.05	maia1900	loss	adjudicated_eval	32	392	1	English Opening	1	562bdd84	15	924.00	0	15	4	16	5
measure	1700	0.05	maia1900	win	adjudicated_eval	84	393	0	English Opening, Reversed Sicilian	1	562bdd84	42	2197.00	2	42	15	42	17
measure	1700	0.05	maia1900	win	adjudicated_eval	46	394	1	Reti Opening	1	562bdd84	23	1287.00	3	23	13	23	12
measure	1700	0.05	maia1900	win	adjudicated_eval	85	395	0	London System	1	562bdd84	42	1456.00	2	42	20	43	21
measure	1700	0.05	maia1900	loss	adjudicated_eval	48	396	1	Italian Game	1	562bdd84	23	1882.00	1	23	11	24	12
measure	1700	0.05	maia1900	win	adjudicated_eval	75	397	0	Ruy Lopez	1	562bdd84	37	1393.00	1	37	17	38	15
measure	1700	0.05	maia1900	draw	threefold_repetition	81	398	1	Ruy Lopez, Morphy Defense	1	562bdd84	40	842.00	0	40	20	40	19
measure	1700	0.05	maia1900	win	adjudicated_eval	83	399	0	Scotch Game	1	562bdd84	41	1042.00	0	41	24	42	24
measure	1700	0.05	maia1900	loss	adjudicated_eval	61	400	1	Petrov Defense	1	562bdd84	30	1688.00	1	30	9	31	8
measure	1700	0.05	maia1900	loss	checkmate	53	401	0	Four Knights Game	1	562bdd84	26	1494.00	1	26	9	26	11
measure	1700	0.05	maia1900	win	checkmate	42	402	1	Vienna Game	1	562bdd84	20	403.00	1	21	12	21	13
measure	1700	0.05	maia1900	win	adjudicated_eval	55	403	0	King's Gambit	1	562bdd84	27	1435.00	1	27	14	28	10
measure	1700	0.05	maia1900	loss	adjudicated_eval	72	404	1	Sicilian Defense, Open	1	562bdd84	35	2412.00	0	35	11	36	14
measure	1700	0.05	maia1900	loss	ply_cap_decisive	120	405	0	Sicilian Defense, Najdorf	1	562bdd84	60	2411.00	1	60	25	60	23
measure	1700	0.05	maia1900	loss	adjudicated_eval	65	406	1	Sicilian Defense, Dragon	1	562bdd84	32	1152.00	0	32	10	33	11
measure	1700	0.05	maia1900	loss	checkmate	37	407	0	French Defense	1	562bdd84	18	1034.00	1	18	6	18	5
measure	1700	0.05	maia1900	loss	adjudicated_eval	39	408	1	French Defense, Advance	1	562bdd84	19	1243.00	2	19	8	19	8
measure	1700	0.05	maia1900	loss	adjudicated_eval	119	409	0	Caro-Kann Defense	1	562bdd84	59	2915.00	2	59	22	59	24
measure	1700	0.05	maia1900	loss	adjudicated_eval	58	410	1	Caro-Kann Defense, Advance	1	562bdd84	29	1049.00	0	29	14	29	12
measure	1700	0.05	maia1900	draw	threefold_repetition	68	411	0	Scandinavian Defense	1	562bdd84	33	1079.00	0	34	15	34	19
measure	1700	0.05	maia1900	draw	threefold_repetition	119	412	1	Pirc Defense	1	562bdd84	58	1572.00	2	59	19	60	20
measure	1700	0.05	maia1900	loss	adjudicated_eval	63	413	0	Modern Defense	1	562bdd84	31	1658.00	1	31	12	31	13
measure	1700	0.05	maia1900	loss	checkmate	36	414	1	Alekhine Defense	1	562bdd84	17	1296.00	0	17	3	18	3
measure	1700	0.05	maia1900	loss	adjudicated_eval	80	415	0	Queen's Gambit Declined	1	562bdd84	40	1519.00	1	40	14	40	12
measure	1700	0.05	sf3	win	adjudicated_eval	52	416	1	Queen's Gambit Accepted	1	562bdd84	25	935.00	0	25	12	26	13
measure	1700	0.05	sf3	win	adjudicated_eval	89	417	0	Slav Defense	1	562bdd84	44	1543.00	1	44	13	44	17
measure	1700	0.05	sf3	win	adjudicated_eval	65	418	1	King's Indian Defense	1	562bdd84	32	1807.00	1	32	9	33	12
measure	1700	0.05	sf3	win	adjudicated_eval	64	419	0	Nimzo-Indian Defense	1	562bdd84	32	1245.00	0	32	11	32	10
measure	1700	0.05	sf3	loss	adjudicated_eval	46	420	1	Gruenfeld Defense	1	562bdd84	22	1601.00	1	22	4	23	9
measure	1700	0.05	sf3	win	adjudicated_eval	62	421	0	Queen's Indian Defense	1	562bdd84	31	753.00	0	31	10	31	13
measure	1700	0.05	sf3	win	adjudicated_eval	31	422	1	Bogo-Indian Defense	1	562bdd84	15	213.00	0	15	5	16	6
measure	1700	0.05	sf3	loss	adjudicated_eval	105	423	0	Dutch Defense	1	562bdd84	52	3352.00	3	52	13	52	17
measure	1700	0.05	sf3	win	adjudicated_eval	76	424	1	Benoni Defense	1	562bdd84	37	2190.00	3	37	17	38	13
measure	1700	0.05	sf3	loss	adjudicated_eval	63	425	0	English Opening	1	562bdd84	31	1895.00	2	31	8	31	7
measure	1700	0.05	sf3	win	adjudicated_eval	69	426	1	English Opening, Reversed Sicilian	1	562bdd84	34	1223.00	0	34	13	35	13
measure	1700	0.05	sf3	loss	checkmate	96	427	0	Reti Opening	1	562bdd84	47	3060.00	4	47	13	48	10
measure	1700	0.05	sf3	win	adjudicated_eval	78	428	1	London System	1	562bdd84	39	1357.00	0	39	11	39	13
measure	1700	0.05	sf3	win	adjudicated_eval	58	429	0	Italian Game	1	562bdd84	29	866.00	0	29	13	29	14
measure	1700	0.05	sf3	win	adjudicated_eval	46	430	1	Ruy Lopez	1	562bdd84	23	617.00	0	23	7	23	11
measure	1700	0.05	sf3	win	adjudicated_eval	93	431	0	Ruy Lopez, Morphy Defense	1	562bdd84	46	1679.00	1	46	17	47	23
measure	1700	0.05	sf3	win	adjudicated_eval	34	432	1	Scotch Game	1	562bdd84	17	417.00	0	17	7	17	8
measure	1700	0.05	sf3	win	adjudicated_eval	37	433	0	Petrov Defense	1	562bdd84	18	567.00	0	18	9	18	12
measure	1700	0.05	sf3	win	adjudicated_eval	56	434	1	Four Knights Game	1	562bdd84	27	764.00	0	27	11	28	9
measure	1700	0.05	sf3	win	adjudicated_eval	39	435	0	Vienna Game	1	562bdd84	19	757.00	1	19	7	20	9
measure	1700	0.05	sf3	loss	checkmate	77	436	1	King's Gambit	1	562bdd84	38	2086.00	2	38	18	38	18
measure	1700	0.05	sf3	win	adjudicated_eval	33	437	0	Sicilian Defense, Open	1	562bdd84	16	598.00	0	16	8	16	6
measure	1700	0.05	sf3	win	adjudicated_eval	93	438	1	Sicilian Defense, Najdorf	1	562bdd84	46	1657.00	1	46	17	47	14
measure	1700	0.05	sf3	win	adjudicated_eval	66	439	0	Sicilian Defense, Dragon	1	562bdd84	33	795.00	0	33	13	33	17
locate	1900	0.05	sf0	win	adjudicated_eval	22	440	1	French Defense	1	562bdd84	10	185.00	0	10	3	11	5
locate	1900	0.05	sf0	win	adjudicated_eval	47	441	0	French Defense, Advance	1	562bdd84	23	1045.00	1	23	7	24	7
locate	1900	0.05	sf0	win	adjudicated_eval	51	442	1	Caro-Kann Defense	1	562bdd84	25	699.00	0	25	5	26	6
locate	1900	0.05	sf0	win	adjudicated_eval	39	443	0	Caro-Kann Defense, Advance	1	562bdd84	19	763.00	1	19	5	20	5
locate	1900	0.05	sf0	win	checkmate	69	444	1	Scandinavian Defense	1	562bdd84	33	2004.00	1	34	15	35	16
locate	1900	0.05	sf0	win	adjudicated_eval	50	445	0	Pirc Defense	1	562bdd84	25	1477.00	3	25	9	25	7
locate	1900	0.05	sf0	win	adjudicated_eval	19	446	1	Modern Defense	1	562bdd84	9	288.00	0	9	4	10	4
locate	1900	0.05	sf0	win	adjudicated_eval	40	447	0	Alekhine Defense	1	562bdd84	20	641.00	0	20	4	20	6
locate	1900	0.05	sf10	draw	ply_cap_draw	120	448	1	Queen's Gambit Declined	1	562bdd84	59	1700.00	0	59	28	60	28
locate	1900	0.05	sf10	loss	adjudicated_eval	69	449	0	Queen's Gambit Accepted	1	562bdd84	34	1489.00	0	34	15	34	19
locate	1900	0.05	sf10	loss	adjudicated_eval	66	450	1	Slav Defense	1	562bdd84	32	1644.00	2	32	17	33	19
locate	1900	0.05	sf10	loss	adjudicated_eval	90	451	0	King's Indian Defense	1	562bdd84	45	1720.00	0	45	19	45	14
locate	1900	0.05	sf10	loss	adjudicated_eval	32	452	1	Nimzo-Indian Defense	1	562bdd84	15	1161.00	2	15	5	16	7
locate	1900	0.05	sf10	loss	adjudicated_eval	76	453	0	Gruenfeld Defense	1	562bdd84	38	1497.00	1	38	13	38	13
locate	1900	0.05	sf10	loss	adjudicated_eval	76	454	1	Queen's Indian Defense	1	562bdd84	37	1853.00	0	37	11	38	12
locate	1900	0.05	sf10	loss	adjudicated_eval	63	455	0	Bogo-Indian Defense	1	562bdd84	31	1111.00	0	31	10	31	13
measure	1900	0.05	maia1500	win	checkmate	43	456	1	Dutch Defense	1	562bdd84	20	336.00	0	21	11	22	9
measure	1900	0.05	maia1500	draw	ply_cap_draw	120	457	0	Benoni Defense	1	562bdd84	60	3361.00	1	60	19	60	16
measure	1900	0.05	maia1500	win	adjudicated_eval	89	458	1	English Opening	1	562bdd84	44	1815.00	3	44	19	45	21
