pass	bot_elo	bot_blend	anchor	result	reason	plies	game_index	bot_is_white	opening	seed	git_sha	bot_eval_count	cp_loss_sum	blunder_count	sf_comparable	sf_agree	maia_comparable	maia_agree
measure	2300	0.5	maia1500	win	adjudicated_eval	87	413	0	Modern Defense	1	562bdd84	43	947.00	0	43	18	43	21
measure	2300	0.5	maia1500	draw	threefold_repetition	44	414	1	Alekhine Defense	1	562bdd84	21	508.00	0	21	12	22	11
measure	2300	0.5	maia1500	draw	insufficient_material	100	415	0	Queen's Gambit Declined	1	562bdd84	49	653.00	0	50	20	50	18
measure	2300	0.5	maia1500	win	checkmate	21	416	1	Queen's Gambit Accepted	1	562bdd84	9	389.00	0	10	7	11	7
measure	2300	0.5	maia1500	win	adjudicated_eval	47	417	0	Slav Defense	1	562bdd84	23	875.00	0	23	13	23	15
measure	2300	0.5	maia1500	win	adjudicated_eval	47	418	1	King's Indian Defense	1	562bdd84	23	708.00	0	23	11	24	16
measure	2300	0.5	maia1500	win	checkmate	76	419	0	Nimzo-Indian Defense	1	562bdd84	37	1219.00	0	38	16	38	16
measure	2300	0.5	maia1500	win	checkmate	41	420	1	Gruenfeld Defense	1	562bdd84	19	556.00	0	20	10	21	10
measure	2300	0.5	maia1500	win	adjudicated_eval	53	421	0	Queen's Indian Defense	1	562bdd84	26	846.00	0	26	15	26	15
measure	2300	0.5	maia1500	win	adjudicated_eval	60	422	1	Bogo-Indian Defense	1	562bdd84	29	1183.00	1	29	14	30	12
measure	2300	0.5	maia1500	win	adjudicated_eval	71	423	0	Dutch Defense	1	562bdd84	35	897.00	0	35	15	35	19
measure	2300	0.5	sf3	win	adjudicated_eval	90	424	1	Benoni Defense	1	562bdd84	44	564.00	0	44	13	45	21
measure	2300	0.5	sf3	win	adjudicated_eval	48	425	0	English Opening	1	562bdd84	24	397.00	0	24	13	24	14
measure	2300	0.5	sf3	win	adjudicated_eval	51	426	1	English Opening, Reversed Sicilian	1	562bdd84	25	1132.00	0	25	6	26	10
measure	2300	0.5	sf3	win	checkmate	25	427	0	Reti Opening	1	562bdd84	11	215.00	0	12	8	13	7
measure	2300	0.5	sf3	win	adjudicated_eval	60	428	1	London System	1	562bdd84	30	1239.00	0	30	15	30	12
measure	2300	0.5	sf3	win	adjudicated_eval	82	429	0	Italian Game	1	562bdd84	41	419.00	0	41	14	41	21
measure	2300	0.5	sf3	win	adjudicated_eval	43	430	1	Ruy Lopez	1	562bdd84	21	364.00	0	21	8	21	7
measure	2300	0.5	sf3	win	adjudicated_eval	71	431	0	Ruy Lopez, Morphy Defense	1	562bdd84	35	802.00	0	35	15	36	14
measure	2300	0.5	sf3	win	adjudicated_eval	30	432	1	Scotch Game	1	562bdd84	15	295.00	0	15	11	15	7
measure	2300	0.5	sf3	win	adjudicated_eval	51	433	0	Petrov Defense	1	562bdd84	25	457.00	0	25	14	25	11
measure	2300	0.5	sf3	win	adjudicated_eval	51	434	1	Four Knights Game	1	562bdd84	25	402.00	0	25	6	26	13
measure	2300	0.5	sf3	draw	threefold_repetition	83	435	0	Vienna Game	1	562bdd84	40	1253.00	0	41	16	42	12
measure	2300	0.5	sf3	win	adjudicated_eval	55	436	1	King's Gambit	1	562bdd84	27	803.00	0	27	14	27	12
measure	2300	0.5	sf3	draw	ply_cap_draw	120	437	0	Sicilian Defense, Open	1	562bdd84	60	2049.00	1	60	26	60	24
measure	2300	0.5	sf3	win	adjudicated_eval	35	438	1	Sicilian Defense, Najdorf	1	562bdd84	17	307.00	0	17	10	18	6
measure	2300	0.5	sf3	win	adjudicated_eval	72	439	0	Sicilian Defense, Dragon	1	562bdd84	36	865.00	0	36	15	36	17
measure	2300	0.5	sf3	win	adjudicated_eval	40	440	1	French Defense	1	562bdd84	19	377.00	0	19	8	20	9
measure	2300	0.5	sf3	win	adjudicated_eval	83	441	0	French Defense, Advance	1	562bdd84	41	732.00	0	41	24	42	19
measure	2300	0.5	sf3	win	adjudicated_eval	46	442	1	Caro-Kann Defense	1	562bdd84	22	316.00	0	22	8	23	9
measure	2300	0.5	sf3	win	adjudicated_eval	77	443	0	Caro-Kann Defense, Advance	1	562bdd84	38	612.00	0	38	20	39	21
measure	2300	0.5	sf3	win	adjudicated_eval	38	444	1	Scandinavian Defense	1	562bdd84	18	239.00	0	18	8	19	9
measure	2300	0.5	sf3	win	adjudicated_eval	86	445	0	Pirc Defense	1	562bdd84	43	960.00	0	43	13	43	20
measure	2300	0.5	sf3	win	adjudicated_eval	53	446	1	Modern Defense	1	562bdd84	26	606.00	0	26	15	27	11
measure	2300	0.5	sf3	win	adjudicated_eval	34	447	0	Alekhine Defense	1	562bdd84	17	405.00	0	17	11	17	8
locate	2600	0.5	sf0	win	adjudicated_eval	34	448	1	Queen's Gambit Declined	1	562bdd84	16	161.00	0	16	7	17	8
locate	2600	0.5	sf0	win	adjudicated_eval	50	449	0	Queen's Gambit Accepted	1	562bdd84	25	530.00	0	25	10	25	11
locate	2600	0.5	sf0	win	adjudicated_eval	24	450	1	Slav Defense	1	562bdd84	11	638.00	0	11	8	12	8
locate	2600	0.5	sf0	win	adjudicated_eval	49	451	0	King's Indian Defense	1	562bdd84	24	197.00	0	24	10	24	14
locate	2600	0.5	sf0	win	adjudicated_eval	17	452	1	Nimzo-Indian Defense	1	562bdd84	8	401.00	0	8	6	9	5
locate	2600	0.5	sf0	win	adjudicated_eval	18	453	0	Gruenfeld Defense	1	562bdd84	9	133.00	0	9	5	9	4
locate	2600	0.5	sf0	win	adjudicated_eval	41	454	1	Queen's Indian Defense	1	562bdd84	20	492.00	1	20	10	21	11
locate	2600	0.5	sf0	win	checkmate	40	455	0	Bogo-Indian Defense	1	562bdd84	19	384.00	0	20	14	20	9
locate	2600	0.5	sf10	loss	adjudicated_eval	40	456	1	Dutch Defense	1	562bdd84	19	1118.00	1	19	5	20	9
locate	2600	0.5	sf10	draw	ply_cap_draw	120	457	0	Benoni Defense	1	562bdd84	60	1343.00	0	60	31	60	30
locate	2600	0.5	sf10	draw	ply_cap_draw	120	458	1	English Opening	1	562bdd84	59	1355.00	1	59	23	60	27
locate	2600	0.5	sf10	loss	adjudicated_eval	87	459	0	English Opening, Reversed Sicilian	1	562bdd84	43	1512.00	1	43	21	43	22
locate	2600	0.5	sf10	loss	adjudicated_eval	103	460	1	Reti Opening	1	562bdd84	51	1393.00	0	51	19	51	15
locate	2600	0.5	sf10	draw	ply_cap_draw	120	461	0	London System	1	562bdd84	59	597.00	0	59	28	60	25
locate	2600	0.5	sf10	loss	adjudicated_eval	56	462	1	Italian Game	1	562bdd84	27	1240.00	0	27	8	28	13
locate	2600	0.5	sf10	draw	ply_cap_draw	120	463	0	Ruy Lopez	1	562bdd84	59	993.00	0	59	27	60	26
measure	2600	0.5	maia2300	win	adjudicated_eval	68	464	1	Ruy Lopez, Morphy Defense	1	562bdd84	34	555.00	0	34	24	34	22
measure	2600	0.5	maia2300	win	adjudicated_eval	90	465	0	Scotch Game	1	562bdd84	44	899.00	0	44	26	45	27
measure	2600	0.5	maia2300	win	adjudicated_eval	79	466	1	Petrov Defense	1	562bdd84	39	559.00	0	39	23	40	23
measure	2600	0.5	maia2300	win	adjudicated_eval	46	467	0	Four Knights Game	1	562bdd84	23	569.00	1	23	13	23	10
measure	2600	0.5	maia2300	win	checkmate	64	468	1	Vienna Game	1	562bdd84	31	671.00	0	32	17	32	18
measure	2600	0.5	maia2300	win	adjudicated_eval	35	469	0	King's Gambit	1	562bdd84	17	622.00	0	17	11	18	14
measure	2600	0.5	maia2300	win	checkmate	37	470	1	Sicilian Defense, Open	1	562bdd84	17	425.00	0	18	12	19	12
measure	2600	0.5	maia2300	win	adjudicated_eval	74	471	0	Sicilian Defense, Najdorf	1	562bdd84	37	728.00	0	37	21	37	25
measure	2600	0.5	maia2300	win	adjudicated_eval	66	472	1	Sicilian Defense, Dragon	1	562bdd84	32	846.00	0	32	18	33	17
measure	2600	0.5	maia2300	draw	threefold_repetition	35	473	0	French Defense	1	562bdd84	17	457.00	0	17	10	17	9
measure	2600	0.5	maia2300	win	adjudicated_eval	70	474	1	French Defense, Advance	1	562bdd84	35	1716.00	1	35	20	35	17
measure	2600	0.5	maia2300	win	adjudicated_eval	76	475	0	Caro-Kann Defense	1	562bdd84	38	909.00	1	38	22	38	16
measure	2600	0.5	maia2300	win	checkmate	82	476	1	Caro-Kann Defense, Advance	1	562bdd84	40	1503.00	1	41	16	41	20
measure	2600	0.5	maia2300	draw	threefold_repetition	55	477	0	Scandinavian Defense	1	562bdd84	27	1164.00	3	27	21	27	20
measure	2600	0.5	maia2300	win	adjudicated_eval	49	478	1	Pirc Defense	1	562bdd84	24	562.00	0	24	13	25	12
measure	2600	0.5	maia2300	draw	ply_cap_draw	120	479	0	Modern Defense	1	562bdd84	60	802.00	0	60	26	60	29
measure	2600	0.5	maia2300	win	checkmate	39	480	1	Alekhine Defense	1	562bdd84	18	230.00	0	19	12	20	12
measure	2600	0.5	maia2300	win	checkmate	62	481	0	Queen's Gambit Declined	1	562bdd84	30	723.00	0	31	18	31	16
measure	2600	0.5	maia2300	draw	threefold_repetition	44	482	1	Queen's Gambit Accepted	1	562bdd84	21	520.00	0	21	10	22	9
measure	2600	0.5	maia2300	win	adjudicated_eval	53	483	0	Slav Defense	1	562bdd84	26	1367.00	1	26	14	26	12
measure	2600	0.5	maia2300	win	checkmate	93	484	1	King's Indian Defense	1	562bdd84	45	1192.00	0	46	16	47	21
measure	2600	0.5	maia2300	loss	adjudicated_eval	49	485	0	Nimzo-Indian Defense	1	562bdd84	24	1378.00	0	24	8	24	8
measure	2600	0.5	maia2300	win	adjudicated_eval	96	486	1	Gruenfeld Defense	1	562bdd84	47	1413.00	1	47	24	48	31
measure	2600	0.5	maia2300	draw	threefold_repetition	77	487	0	Queen's Indian Defense	1	562bdd84	38	102.00	0	38	22	38	26
measure	2600	0.5	sf8	win	adjudicated_eval	82	488	1	Bogo-Indian Defense	1	562bdd84	40	847.00	0	40	19	41	14
measure	2600	0.5	sf8	loss	adjudicated_eval	102	489	0	Dutch Defense	1	562bdd84	51	1512.00	1	51	18	51	22
measure	2600	0.5	sf8	win	adjudicated_eval	113	490	1	Benoni Defense	1	562bdd84	56	1478.00	0	56	24	57	25
measure	2600	0.5	sf8	draw	ply_cap_draw	120	491	0	English Opening	1	562bdd84	60	1168.00	1	60	32	60	29
measure	2600	0.5	sf8	loss	adjudicated_eval	92	492	1	English Opening, Reversed Sicilian	1	562bdd84	45	2393.00	1	45	16	46	18
measure	2600	0.5	sf8	win	adjudicated_eval	110	493	0	Reti Opening	1	562bdd84	54	874.00	1	54	31	55	30
measure	2600	0.5	sf8	loss	adjudicated_eval	94	494	1	London System	1	562bdd84	47	1753.00	0	47	19	47	25
measure	2600	0.5	sf8	loss	adjudicated_eval	63	495	0	Italian Game	1	562bdd84	31	1307.00	1	31	11	31	14
measure	2600	0.5	sf8	win	adjudicated_eval	74	496	1	Ruy Lopez	1	562bdd84	37	714.00	0	37	19	37	22
measure	2600	0.5	sf8	loss	adjudicated_eval	72	497	0	Ruy Lopez, Morphy Defense	1	562bdd84	35	1735.00	0	35	9	36	14
measure	2600	0.5	sf8	win	adjudicated_eval	86	498	1	Scotch Game	1	562bdd84	43	1214.00	0	43	15	43	11
measure	2600	0.5	sf8	win	adjudicated_eval	116	499	0	Petrov Defense	1	562bdd84	58	2048.00	0	58	28	58	27
measure	2600	0.5	sf8	loss	adjudicated_eval	94	500	1	Four Knights Game	1	562bdd84	46	2231.00	0	46	20	47	21
measure	2600	0.5	sf8	win	adjudicated_eval	93	501	0	Vienna Game	1	562bdd84	46	1245.00	1	46	16	47	16
measure	2600	0.5	sf8	loss	adjudicated_eval	117	502	1	King's Gambit	1	562bdd84	58	2006.00	0	58	24	58	24
measure	2600	0.5	sf8	draw	ply_cap_draw	120	503	0	Sicilian Defense, Open	1	562bdd84	60	691.00	0	60	34	60	31
measure	2600	0.5	sf8	win	adjudicated_eval	76	504	1	Sicilian Defense, Najdorf	1	562bdd84	37	758.00	0	37	17	38	17
measure	2600	0.5	sf8	win	adjudicated_eval	112	505	0	Sicilian Defense, Dragon	1	562bdd84	56	1107.00	0	56	26	56	32
measure	2600	0.5	sf8	win	adjudicated_eval	106	506	1	French Defense	1	562bdd84	52	1367.00	0	52	16	53	23
measure	2600	0.5	sf8	win	adjudicated_eval	83	507	0	French Defense, Advance	1	562bdd84	41	1080.00	0	41	17	42	18
measure	2600	0.5	sf8	loss	adjudicated_eval	97	508	1	Caro-Kann Defense	1	562bdd84	48	1227.00	0	48	21	49	23
measure	2600	0.5	sf8	win	adjudicated_eval	85	509	0	Caro-Kann Defense, Advance	1	562bdd84	42	1262.00	1	42	24	43	26
measure	2600	0.5	sf8	draw	ply_cap_draw	120	510	1	Scandinavian Defense	1	562bdd84	59	1949.00	0	59	22	60	21
measure	2600	0.5	sf8	win	adjudicated_eval	64	511	0	Pirc Defense	1	562bdd84	32	781.00	0	32	20	32	17
measure	2600	0.5	maia1900	win	adjudicated_eval	62	512	1	Modern Defense	1	562bdd84	30	630.00	0	30	13	31	17
measure	2600	0.5	maia1900	win	adjudicated_eval	93	513	0	Alekhine Defense	1	562bdd84	46	731.00	0	46	25	46	25
measure	2600	0.5	maia1900	win	adjudicated_eval	78	514	1	Queen's Gambit Declined	1	562bdd84	38	1262.00	2	38	22	39	23
measure	2600	0.5	maia1900	win	adjudicated_eval	68	515	0	Queen's Gambit Accepted	1	562bdd84	34	1464.00	0	34	13	34	20
measure	2600	0.5	maia1900	draw	threefold_repetition	84	516	1	Slav Defense	1	562bdd84	41	621.00	0	41	14	42	17
measure	2600	0.5	maia1900	win	checkmate	52	517	0	King's Indian Defense	1	562bdd84	25	382.00	0	26	17	26	16
measure	2600	0.5	maia1900	win	adjudicated_eval	49	518	1	Nimzo-Indian Defense	1	562bdd84	24	791.00	0	24	17	25	17
measure	2600	0.5	maia1900	win	adjudicated_eval	70	519	0	Gruenfeld Defense	1	562bdd84	35	633.00	1	35	21	35	21
measure	2600	0.5	maia1900	win	checkmate	73	520	1	Queen's Indian Defense	1	562bdd84	35	1097.00	0	36	21	37	21
measure	2600	0.5	maia1900	win	adjudicated_eval	77	521	0	Bogo-Indian Defense	1	562bdd84	38	979.00	0	38	25	38	20
measure	2600	0.5	maia1900	win	adjudicated_eval	87	522	1	Dutch Defense	1	562bdd84	43	630.00	0	43	32	44	26
measure	2600	0.5	maia1900	draw	ply_cap_draw	120	523	0	Benoni Defense	1	562bdd84	60	1269.00	0	60	33	60	36
measure	2600	0.5	maia1900	win	adjudicated_eval	59	524	1	English Opening	1	562bdd84	29	335.00	0	29	12	30	11
measure	2600	0.5	maia1900	win	adjudicated_eval	68	525	0	English Opening, Reversed Sicilian	1	562bdd84	34	875.00	0	34	14	34	17
measure	2600	0.5	maia1900	win	adjudicated_eval	82	526	1	Reti Opening	1	562bdd84	41	829.00	0	41	20	41	25
measure	2600	0.5	maia1900	win	checkmate	61	527	0	London System	1	562bdd84	29	556.00	0	30	18	31	14
measure	2600	0.5	maia1900	win	adjudicated_eval	56	528	1	Italian Game	1	562bdd84	27	425.00	0	27	13	28	14
measure	2600	0.5	maia1900	win	checkmate	71	529	0	Ruy Lopez	1	562bdd84	34	802.00	0	35	19	36	16
measure	2600	0.5	maia1900	win	adjudicated_eval	76	530	1	Ruy Lopez, Morphy Defense	1	562bdd84	38	776.00	0	38	21	38	23
measure	2600	0.5	maia1900	win	checkmate	47	531	0	Scotch Game	1	562bdd84	22	1207.00	2	23	13	24	15
measure	2600	0.5	maia1900	win	adjudicated_eval	59	532	1	Petrov Defense	1	562bdd84	29	763.00	0	29	18	30	16
measure	2600	0.5	maia1900	win	adjudicated_eval	78	533	0	Four Knights Game	1	562bdd84	39	1724.00	0	39	17	39	23
measure	2600	0.5	maia1900	win	adjudicated_eval	94	534	1	Vienna Game	1	562bdd84	47	2373.00	1	47	20	47	19
measure	2600	0.5	maia1900	win	adjudicated_eval	69	535	0	King's Gambit	1	562bdd84	34	649.00	0	34	21	35	21
measure	2600	0.5	sf10	draw	ply_cap_draw	120	536	1	Sicilian Defense, Open	1	562bdd84	59	1600.00	0	59	25	60	19
measure	2600	0.5	sf10	win	adjudicated_eval	80	537	0	Sicilian Defense, Najdorf	1	562bdd84	40	874.00	0	40	17	40	21
measure	2600	0.5	sf10	win	adjudicated_eval	53	538	1	Sicilian Defense, Dragon	1	562bdd84	26	379.00	0	26	12	27	14
measure	2600	0.5	sf10	draw	ply_cap_draw	120	539	0	French Defense	1	562bdd84	60	716.00	0	60	26	60	32
measure	2600	0.5	sf10	loss	adjudicated_eval	107	540	1	French Defense, Advance	1	562bdd84	53	1993.00	0	53	22	53	23
measure	2600	0.5	sf10	draw	ply_cap_draw	120	541	0	Caro-Kann Defense	1	562bdd84	60	2158.00	2	60	25	60	29
measure	2600	0.5	sf10	loss	adjudicated_eval	91	542	1	Caro-Kann Defense, Advance	1	562bdd84	45	1213.00	0	45	18	45	20
measure	2600	0.5	sf10	loss	adjudicated_eval	107	543	0	Scandinavian Defense	1	562bdd84	53	1855.00	1	53	18	53	22
measure	2600	0.5	sf10	draw	ply_cap_draw	120	544	1	Pirc Defense	1	562bdd84	59	1245.00	0	59	22	60	23
measure	2600	0.5	sf10	draw	ply_cap_draw	120	545	0	Modern Defense	1	562bdd84	60	1016.00	0	60	30	60	27
measure	2600	0.5	sf10	draw	ply_cap_draw	120	546	1	Alekhine Defense	1	562bdd84	59	1181.00	1	59	27	60	26
measure	2600	0.5	sf10	loss	adjudicated_eval	96	547	0	Queen's Gambit Declined	1	562bdd84	48	1086.00	0	48	17	48	24
measure	2600	0.5	sf10	draw	ply_cap_draw	120	548	1	Queen's Gambit Accepted	1	562bdd84	59	1443.00	1	59	25	60	24
measure	2600	0.5	sf10	loss	adjudicated_eval	71	549	0	Slav Defense	1	562bdd84	35	1132.00	0	35	19	35	16
measure	2600	0.5	sf10	draw	ply_cap_draw	120	550	1	King's Indian Defense	1	562bdd84	59	1788.00	0	59	22	60	21
measure	2600	0.5	sf10	draw	ply_cap_draw	120	551	0	Nimzo-Indian Defense	1	562bdd84	60	1527.00	1	60	24	60	24
