pass	bot_elo	bot_blend	anchor	result	reason	plies	game_index	bot_is_white	opening	seed	git_sha	bot_eval_count	cp_loss_sum	blunder_count	sf_comparable	sf_agree	maia_comparable	maia_agree
measure	1900	0	maia700	win	adjudicated_eval	45	350	1	Queen's Gambit Accepted	1	562bdd84	22	1158.00	0	22	8	23	14
measure	1900	0	maia700	loss	checkmate	41	351	0	Slav Defense	1	562bdd84	20	1103.00	1	20	7	20	11
measure	1900	0	sf0	win	adjudicated_eval	56	352	1	King's Indian Defense	1	562bdd84	27	3310.00	4	27	6	28	14
measure	1900	0	sf0	win	checkmate	36	353	0	Nimzo-Indian Defense	1	562bdd84	17	619.00	1	18	7	18	8
measure	1900	0	sf0	win	adjudicated_eval	23	354	1	Gruenfeld Defense	1	562bdd84	11	363.00	0	11	4	12	5
measure	1900	0	sf0	win	checkmate	76	355	0	Queen's Indian Defense	1	562bdd84	37	4579.00	4	38	10	38	23
measure	1900	0	sf0	win	adjudicated_eval	31	356	1	Bogo-Indian Defense	1	562bdd84	15	261.00	0	15	7	16	11
measure	1900	0	sf0	win	checkmate	46	357	0	Dutch Defense	1	562bdd84	22	1095.00	2	23	9	23	11
measure	1900	0	sf0	win	checkmate	105	358	1	Benoni Defense	1	562bdd84	51	1895.00	1	52	15	53	25
measure	1900	0	sf0	win	adjudicated_eval	26	359	0	English Opening	1	562bdd84	13	344.00	0	13	7	13	7
measure	1900	0	sf0	win	adjudicated_eval	71	360	1	English Opening, Reversed Sicilian	1	562bdd84	35	1615.00	1	35	14	36	25
measure	1900	0	sf0	loss	checkmate	50	361	0	Reti Opening	1	562bdd84	24	2516.00	3	24	6	25	17
measure	1900	0	sf0	loss	adjudicated_eval	27	362	1	London System	1	562bdd84	13	1102.00	2	13	0	13	7
measure	1900	0	sf0	loss	checkmate	33	363	0	Italian Game	1	562bdd84	16	1511.00	2	16	6	16	9
measure	1900	0	sf0	win	adjudicated_eval	56	364	1	Ruy Lopez	1	562bdd84	28	1183.00	1	28	13	28	20
measure	1900	0	sf0	win	adjudicated_eval	79	365	0	Ruy Lopez, Morphy Defense	1	562bdd84	39	1267.00	1	39	16	40	28
measure	1900	0	sf0	win	adjudicated_eval	38	366	1	Scotch Game	1	562bdd84	19	596.00	0	19	6	19	12
measure	1900	0	sf0	win	adjudicated_eval	62	367	0	Petrov Defense	1	562bdd84	31	1351.00	1	31	16	31	21
measure	1900	0	sf3	loss	adjudicated_eval	100	368	1	Four Knights Game	1	562bdd84	49	2585.00	3	49	22	50	29
measure	1900	0	sf3	win	adjudicated_eval	51	369	0	Vienna Game	1	562bdd84	25	670.00	0	25	15	26	15
measure	1900	0	sf3	loss	adjudicated_eval	15	370	1	King's Gambit	1	562bdd84	7	1402.00	1	7	0	7	3
measure	1900	0	sf3	loss	adjudicated_eval	93	371	0	Sicilian Defense, Open	1	562bdd84	46	2355.00	4	46	20	46	27
measure	1900	0	sf3	win	adjudicated_eval	49	372	1	Sicilian Defense, Najdorf	1	562bdd84	24	784.00	0	24	10	25	18
measure	1900	0	sf3	loss	adjudicated_eval	90	373	0	Sicilian Defense, Dragon	1	562bdd84	45	2014.00	1	45	9	45	29
measure	1900	0	sf3	win	adjudicated_eval	55	374	1	French Defense	1	562bdd84	27	715.00	0	27	12	28	18
measure	1900	0	sf3	loss	adjudicated_eval	104	375	0	French Defense, Advance	1	562bdd84	51	2919.00	2	51	16	52	29
measure	1900	0	sf3	loss	adjudicated_eval	86	376	1	Caro-Kann Defense	1	562bdd84	42	2419.00	0	42	10	43	19
measure	1900	0	sf3	win	adjudicated_eval	41	377	0	Caro-Kann Defense, Advance	1	562bdd84	20	393.00	0	20	12	21	17
measure	1900	0	sf3	win	adjudicated_eval	21	378	1	Scandinavian Defense	1	562bdd84	10	191.00	0	10	3	11	7
measure	1900	0	sf3	draw	ply_cap_draw	120	379	0	Pirc Defense	1	562bdd84	60	3076.00	3	60	14	60	30
measure	1900	0	sf3	win	adjudicated_eval	87	380	1	Modern Defense	1	562bdd84	43	2018.00	2	43	15	44	27
measure	1900	0	sf3	loss	adjudicated_eval	65	381	0	Alekhine Defense	1	562bdd84	32	1687.00	1	32	13	32	17
measure	1900	0	sf3	win	adjudicated_eval	77	382	1	Queen's Gambit Declined	1	562bdd84	38	1493.00	1	38	13	39	20
measure	1900	0	sf3	loss	adjudicated_eval	31	383	0	Queen's Gambit Accepted	1	562bdd84	15	849.00	0	15	2	15	6
measure	1900	0	sf3	loss	checkmate	42	384	1	Slav Defense	1	562bdd84	20	1612.00	1	20	7	21	12
measure	1900	0	sf3	loss	checkmate	77	385	0	King's Indian Defense	1	562bdd84	38	2589.00	3	38	18	38	22
measure	1900	0	sf3	loss	adjudicated_eval	36	386	1	Nimzo-Indian Defense	1	562bdd84	17	1483.00	1	17	3	18	7
measure	1900	0	sf3	draw	threefold_repetition	111	387	0	Gruenfeld Defense	1	562bdd84	55	2492.00	4	55	26	55	30
measure	1900	0	sf3	win	adjudicated_eval	27	388	1	Queen's Indian Defense	1	562bdd84	13	232.00	0	13	7	14	10
measure	1900	0	sf3	loss	checkmate	73	389	0	Bogo-Indian Defense	1	562bdd84	36	2641.00	2	36	9	36	15
measure	1900	0	sf3	loss	adjudicated_eval	40	390	1	Dutch Defense	1	562bdd84	19	1210.00	1	19	8	20	10
measure	1900	0	sf3	win	adjudicated_eval	92	391	0	Benoni Defense	1	562bdd84	46	1706.00	0	46	13	46	28
measure	1900	0	maia1100	win	checkmate	31	392	1	English Opening	1	562bdd84	14	651.00	1	15	7	16	10
measure	1900	0	maia1100	win	adjudicated_eval	70	393	0	English Opening, Reversed Sicilian	1	562bdd84	35	869.00	0	35	16	35	20
measure	1900	0	maia1100	loss	adjudicated_eval	80	394	1	Reti Opening	1	562bdd84	40	1727.00	1	40	18	40	21
measure	1900	0	maia1100	loss	adjudicated_eval	61	395	0	London System	1	562bdd84	30	1125.00	1	30	6	31	20
measure	1900	0	maia1100	win	adjudicated_eval	51	396	1	Italian Game	1	562bdd84	25	1958.00	1	25	11	26	15
measure	1900	0	maia1100	win	checkmate	57	397	0	Ruy Lopez	1	562bdd84	27	1405.00	2	28	16	29	17
measure	1900	0	maia1100	loss	adjudicated_eval	31	398	1	Ruy Lopez, Morphy Defense	1	562bdd84	15	884.00	1	15	4	15	9
measure	1900	0	maia1100	win	checkmate	35	399	0	Scotch Game	1	562bdd84	16	293.00	0	17	10	18	12
measure	1900	0	maia1100	loss	adjudicated_eval	78	400	1	Petrov Defense	1	562bdd84	38	1265.00	0	38	15	39	24
measure	1900	0	maia1100	win	checkmate	32	401	0	Four Knights Game	1	562bdd84	15	616.00	0	16	6	16	11
measure	1900	0	maia1100	win	adjudicated_eval	42	402	1	Vienna Game	1	562bdd84	21	1623.00	3	21	11	21	17
measure	1900	0	maia1100	win	checkmate	51	403	0	King's Gambit	1	562bdd84	24	664.00	0	25	12	26	18
measure	1900	0	maia1100	win	adjudicated_eval	91	404	1	Sicilian Defense, Open	1	562bdd84	45	856.00	0	45	23	46	31
measure	1900	0	maia1100	win	checkmate	48	405	0	Sicilian Defense, Najdorf	1	562bdd84	23	561.00	0	24	14	24	18
measure	1900	0	maia1100	loss	adjudicated_eval	46	406	1	Sicilian Defense, Dragon	1	562bdd84	22	2376.00	2	22	6	23	13
measure	1900	0	maia1100	win	checkmate	22	407	0	French Defense	1	562bdd84	10	326.00	0	11	8	11	6
measure	1900	0	maia1100	win	adjudicated_eval	56	408	1	French Defense, Advance	1	562bdd84	28	720.00	0	28	14	28	24
measure	1900	0	maia1100	win	checkmate	54	409	0	Caro-Kann Defense	1	562bdd84	26	1112.00	1	27	14	27	14
measure	1900	0	maia1100	loss	checkmate	85	410	1	Caro-Kann Defense, Advance	1	562bdd84	42	2445.00	3	42	18	42	26
measure	1900	0	maia1100	win	checkmate	56	411	0	Scandinavian Defense	1	562bdd84	27	1693.00	2	28	12	28	18
measure	1900	0	maia1100	win	checkmate	39	412	1	Pirc Defense	1	562bdd84	18	661.00	0	19	11	20	13
measure	1900	0	maia1100	loss	checkmate	63	413	0	Modern Defense	1	562bdd84	31	2207.00	2	31	10	31	17
measure	1900	0	maia1100	loss	adjudicated_eval	52	414	1	Alekhine Defense	1	562bdd84	25	1437.00	1	25	3	26	17
measure	1900	0	maia1100	loss	adjudicated_eval	88	415	0	Queen's Gambit Declined	1	562bdd84	44	1564.00	2	44	19	44	22
locate	2300	0	sf0	win	adjudicated_eval	19	416	1	Queen's Gambit Accepted	1	562bdd84	9	124.00	0	9	4	10	9
locate	2300	0	sf0	win	adjudicated_eval	36	417	0	Slav Defense	1	562bdd84	18	630.00	0	18	9	18	9
locate	2300	0	sf0	win	adjudicated_eval	59	418	1	King's Indian Defense	1	562bdd84	29	961.00	0	29	7	30	14
locate	2300	0	sf0	win	adjudicated_eval	58	419	0	Nimzo-Indian Defense	1	562bdd84	29	694.00	0	29	12	29	17
locate	2300	0	sf0	win	adjudicated_eval	93	420	1	Gruenfeld Defense	1	562bdd84	46	1901.00	3	46	17	47	31
locate	2300	0	sf0	win	adjudicated_eval	26	421	0	Queen's Indian Defense	1	562bdd84	13	144.00	0	13	9	13	10
locate	2300	0	sf0	win	adjudicated_eval	41	422	1	Bogo-Indian Defense	1	562bdd84	20	731.00	1	20	6	21	12
locate	2300	0	sf0	win	adjudicated_eval	57	423	0	Dutch Defense	1	562bdd84	28	1281.00	1	28	11	28	14
locate	2300	0	sf10	loss	checkmate	66	424	1	Benoni Defense	1	562bdd84	32	1360.00	1	32	9	33	20
locate	2300	0	sf10	loss	adjudicated_eval	85	425	0	English Opening	1	562bdd84	42	1797.00	1	42	17	42	24
locate	2300	0	sf10	loss	checkmate	24	426	1	English Opening, Reversed Sicilian	1	562bdd84	11	1317.00	1	11	0	12	5
locate	2300	0	sf10	loss	adjudicated_eval	48	427	0	Reti Opening	1	562bdd84	23	1600.00	2	23	12	24	16
locate	2300	0	sf10	draw	ply_cap_draw	120	428	1	London System	1	562bdd84	60	1965.00	1	60	31	60	35
locate	2300	0	sf10	loss	adjudicated_eval	53	429	0	Italian Game	1	562bdd84	26	1534.00	1	26	9	26	12
locate	2300	0	sf10	loss	adjudicated_eval	41	430	1	Ruy Lopez	1	562bdd84	20	1074.00	1	20	5	20	9
locate	2300	0	sf10	loss	adjudicated_eval	94	431	0	Ruy Lopez, Morphy Defense	1	562bdd84	46	2351.00	0	46	15	47	24
measure	2300	0	maia1500	win	adjudicated_eval	40	432	1	Scotch Game	1	562bdd84	20	423.00	0	20	13	20	16
measure	2300	0	maia1500	win	checkmate	20	433	0	Petrov Defense	1	562bdd84	9	152.00	0	10	8	10	8
measure	2300	0	maia1500	loss	adjudicated_eval	113	434	1	Four Knights Game	1	562bdd84	56	1359.00	1	56	30	57	41
measure	2300	0	maia1500	loss	adjudicated_eval	56	435	0	Vienna Game	1	562bdd84	27	1045.00	0	27	9	28	13
measure	2300	0	maia1500	loss	adjudicated_eval	95	436	1	King's Gambit	1	562bdd84	47	2345.00	4	47	23	47	38
measure	2300	0	maia1500	win	checkmate	52	437	0	Sicilian Defense, Open	1	562bdd84	25	393.00	0	26	15	26	20
measure	2300	0	maia1500	win	checkmate	51	438	1	Sicilian Defense, Najdorf	1	562bdd84	24	791.00	1	25	18	26	18
measure	2300	0	maia1500	loss	adjudicated_eval	79	439	0	Sicilian Defense, Dragon	1	562bdd84	39	2005.00	2	39	12	39	24
measure	2300	0	maia1500	win	adjudicated_eval	65	440	1	French Defense	1	562bdd84	32	1606.00	2	32	13	33	19
measure	2300	0	maia1500	win	adjudicated_eval	56	441	0	French Defense, Advance	1	562bdd84	27	247.00	0	27	19	28	22
measure	2300	0	maia1500	loss	adjudicated_eval	78	442	1	Caro-Kann Defense	1	562bdd84	38	2453.00	3	38	17	39	23
measure	2300	0	maia1500	win	adjudicated_eval	107	443	0	Caro-Kann Defense, Advance	1	562bdd84	53	1823.00	1	53	32	54	36
measure	2300	0	maia1500	win	adjudicated_eval	60	444	1	Scandinavian Defense	1	562bdd84	29	1424.00	3	29	15	30	16
measure	2300	0	maia1500	draw	ply_cap_draw	120	445	0	Pirc Defense	1	562bdd84	60	1726.00	2	60	27	60	34
measure	2300	0	maia1500	draw	threefold_repetition	72	446	1	Modern Defense	1	562bdd84	35	1128.00	2	35	14	36	25
measure	2300	0	maia1500	win	adjudicated_eval	32	447	0	Alekhine Defense	1	562bdd84	16	297.00	0	16	11	16	13
measure	2300	0	maia1500	loss	adjudicated_eval	46	448	1	Queen's Gambit Declined	1	562bdd84	22	960.00	1	22	7	23	12
measure	2300	0	maia1500	loss	checkmate	105	449	0	Queen's Gambit Accepted	1	562bdd84	52	2715.00	1	52	21	52	36
measure	2300	0	maia1500	draw	ply_cap_draw	120	450	1	Slav Defense	1	562bdd84	59	1967.00	3	59	30	60	44
measure	2300	0	maia1500	loss	adjudicated_eval	75	451	0	King's Indian Defense	1	562bdd84	37	1663.00	3	37	20	37	24
measure	2300	0	maia1500	win	adjudicated_eval	39	452	1	Nimzo-Indian Defense	1	562bdd84	19	1160.00	1	19	12	20	11
measure	2300	0	maia1500	win	checkmate	60	453	0	Gruenfeld Defense	1	562bdd84	29	1659.00	1	30	19	30	21
measure	2300	0	maia1500	draw	threefold_repetition	110	454	1	Queen's Indian Defense	1	562bdd84	54	1417.00	2	54	27	55	34
measure	2300	0	maia1500	draw	threefold_repetition	88	455	0	Bogo-Indian Defense	1	562bdd84	43	1096.00	0	44	21	44	28
measure	2300	0	maia1100	loss	adjudicated_eval	66	456	1	Dutch Defense	1	562bdd84	32	1736.00	1	32	9	33	17
measure	2300	0	maia1100	win	adjudicated_eval	86	457	0	Benoni Defense	1	562bdd84	43	1685.00	2	43	26	43	31
measure	2300	0	maia1100	win	adjudicated_eval	85	458	1	English Opening	1	562bdd84	42	1761.00	1	42	17	43	26
measure	2300	0	maia1100	win	adjudicated_eval	58	459	0	English Opening, Reversed Sicilian	1	562bdd84	29	964.00	0	29	12	29	21
measure	2300	0	maia1100	win	adjudicated_eval	22	460	1	Reti Opening	1	562bdd84	11	196.00	0	11	3	11	7
measure	2300	0	maia1100	win	checkmate	47	461	0	London System	1	562bdd84	22	450.00	0	23	9	24	14
measure	2300	0	maia1100	win	checkmate	35	462	1	Italian Game	1	562bdd84	16	1187.00	1	17	7	18	11
measure	2300	0	maia1100	win	checkmate	37	463	0	Ruy Lopez	1	562bdd84	17	386.00	0	18	11	19	12
measure	2300	0	maia1100	draw	threefold_repetition	53	464	1	Ruy Lopez, Morphy Defense	1	562bdd84	26	971.00	1	26	14	26	22
measure	2300	0	maia1100	win	adjudicated_eval	57	465	0	Scotch Game	1	562bdd84	28	716.00	0	28	13	29	20
measure	2300	0	maia1100	loss	adjudicated_eval	71	466	1	Petrov Defense	1	562bdd84	35	1443.00	2	35	14	36	25
measure	2300	0	maia1100	loss	adjudicated_eval	86	467	0	Four Knights Game	1	562bdd84	43	2007.00	4	43	15	43	26
measure	2300	0	maia1100	loss	adjudicated_eval	61	468	1	Vienna Game	1	562bdd84	30	1953.00	2	30	11	30	15
measure	2300	0	maia1100	loss	adjudicated_eval	84	469	0	King's Gambit	1	562bdd84	41	1629.00	1	41	16	42	24
measure	2300	0	maia1100	loss	adjudicated_eval	108	470	1	Sicilian Defense, Open	1	562bdd84	53	2587.00	2	53	18	54	34
measure	2300	0	maia1100	loss	adjudicated_eval	69	471	0	Sicilian Defense, Najdorf	1	562bdd84	34	1509.00	1	34	15	34	20
measure	2300	0	maia1100	loss	adjudicated_eval	44	472	1	Sicilian Defense, Dragon	1	562bdd84	21	1665.00	1	21	10	22	15
measure	2300	0	maia1100	draw	threefold_repetition	97	473	0	French Defense	1	562bdd84	48	1746.00	2	48	22	48	28
measure	2300	0	maia1100	win	adjudicated_eval	46	474	1	French Defense, Advance	1	562bdd84	23	747.00	1	23	13	23	15
measure	2300	0	maia1100	draw	threefold_repetition	113	475	0	Caro-Kann Defense	1	562bdd84	56	1113.00	0	56	21	56	29
measure	2300	0	maia1100	win	checkmate	48	476	1	Caro-Kann Defense, Advance	1	562bdd84	23	626.00	0	24	8	24	17
measure	2300	0	maia1100	loss	adjudicated_eval	87	477	0	Scandinavian Defense	1	562bdd84	43	2770.00	3	43	18	43	30
measure	2300	0	maia1100	draw	threefold_repetition	88	478	1	Pirc Defense	1	562bdd84	43	1964.00	2	43	21	44	30
measure	2300	0	maia1100	win	checkmate	46	479	0	Modern Defense	1	562bdd84	22	314.00	0	23	15	23	18
measure	2300	0	sf3	win	adjudicated_eval	47	480	1	Alekhine Defense	1	562bdd84	23	561.00	0	23	10	24	15
measure	2300	0	sf3	win	adjudicated_eval	36	481	0	Queen's Gambit Declined	1	562bdd84	18	235.00	0	18	12	18	12
measure	2300	0	sf3	win	adjudicated_eval	31	482	1	Queen's Gambit Accepted	1	562bdd84	15	241.00	0	15	8	16	11
measure	2300	0	sf3	win	adjudicated_eval	57	483	0	Slav Defense	1	562bdd84	28	927.00	1	28	9	28	21
measure	2300	0	sf3	win	adjudicated_eval	25	484	1	King's Indian Defense	1	562bdd84	12	335.00	0	12	5	13	6
measure	2300	0	sf3	draw	ply_cap_draw	120	485	0	Nimzo-Indian Defense	1	562bdd84	60	2802.00	2	60	22	60	40
measure	2300	0	sf3	loss	adjudicated_eval	50	486	1	Gruenfeld Defense	1	562bdd84	24	2007.00	2	24	8	25	13
measure	2300	0	sf3	draw	ply_cap_draw	120	487	0	Queen's Indian Defense	1	562bdd84	60	1736.00	1	60	22	60	31
measure	2300	0	sf3	win	adjudicated_eval	59	488	1	Bogo-Indian Defense	1	562bdd84	29	1189.00	0	29	8	30	18
measure	2300	0	sf3	loss	adjudicated_eval	79	489	0	Dutch Defense	1	562bdd84	39	2197.00	3	39	15	39	25
measure	2300	0	sf3	draw	ply_cap_draw	120	490	1	Benoni Defense	1	562bdd84	59	2214.00	2	59	12	60	25
measure	2300	0	sf3	draw	ply_cap_draw	120	491	0	English Opening	1	562bdd84	60	2060.00	1	60	21	60	28
measure	2300	0	sf3	draw	ply_cap_draw	120	492	1	English Opening, Reversed Sicilian	1	562bdd84	59	2643.00	4	59	25	60	40
measure	2300	0	sf3	loss	checkmate	114	493	0	Reti Opening	1	562bdd84	56	3229.00	2	56	13	57	33
measure	2300	0	sf3	draw	ply_cap_draw	120	494	1	London System	1	562bdd84	60	2589.00	3	60	21	60	28
measure	2300	0	sf3	loss	adjudicated_eval	59	495	0	Italian Game	1	562bdd84	29	1315.00	1	29	9	29	13
measure	2300	0	sf3	win	adjudicated_eval	60	496	1	Ruy Lopez	1	562bdd84	30	922.00	0	30	14	30	19
measure	2300	0	sf3	win	adjudicated_eval	119	497	0	Ruy Lopez, Morphy Defense	1	562bdd84	59	2070.00	2	59	25	60	34
measure	2300	0	sf3	win	adjudicated_eval	96	498	1	Scotch Game	1	562bdd84	48	1587.00	2	48	27	48	31
measure	2300	0	sf3	win	adjudicated_eval	64	499	0	Petrov Defense	1	562bdd84	32	615.00	0	32	19	32	20
measure	2300	0	sf3	win	adjudicated_eval	31	500	1	Four Knights Game	1	562bdd84	15	398.00	0	15	4	16	6
measure	2300	0	sf3	loss	adjudicated_eval	102	501	0	Vienna Game	1	562bdd84	50	3025.00	5	50	22	51	32
measure	2300	0	sf3	win	adjudicated_eval	44	502	1	King's Gambit	1	562bdd84	22	683.00	0	22	8	22	15
measure	2300	0	sf3	loss	checkmate	79	503	0	Sicilian Defense, Open	1	562bdd84	39	1987.00	1	39	14	39	23
measure	2300	0	sf5	loss	adjudicated_eval	88	504	1	Sicilian Defense, Najdorf	1	562bdd84	43	1579.00	1	43	17	44	25
measure	2300	0	sf5	win	adjudicated_eval	58	505	0	Sicilian Defense, Dragon	1	562bdd84	29	1005.00	0	29	16	29	22
measure	2300	0	sf5	draw	ply_cap_draw	120	506	1	French Defense	1	562bdd84	59	943.00	1	59	27	60	31
measure	2300	0	sf5	loss	checkmate	68	507	0	French Defense, Advance	1	562bdd84	33	2001.00	1	33	10	34	19
measure	2300	0	sf5	loss	adjudicated_eval	56	508	1	Caro-Kann Defense	1	562bdd84	27	1456.00	2	27	7	28	15
measure	2300	0	sf5	loss	adjudicated_eval	72	509	0	Caro-Kann Defense, Advance	1	562bdd84	35	1331.00	2	35	13	36	24
measure	2300	0	sf5	win	adjudicated_eval	117	510	1	Scandinavian Defense	1	562bdd84	58	2838.00	4	58	27	59	42
measure	2300	0	sf5	loss	checkmate	91	511	0	Pirc Defense	1	562bdd84	45	1872.00	0	45	22	45	29
measure	2300	0	sf5	draw	ply_cap_draw	120	512	1	Modern Defense	1	562bdd84	59	1969.00	2	59	27	60	34
measure	2300	0	sf5	loss	adjudicated_eval	37	513	0	Alekhine Defense	1	562bdd84	18	1527.00	2	18	6	18	8
measure	2300	0	sf5	loss	adjudicated_eval	74	514	1	Queen's Gambit Declined	1	562bdd84	36	2198.00	2	36	10	37	17
measure	2300	0	sf5	loss	adjudicated_eval	74	515	0	Queen's Gambit Accepted	1	562bdd84	37	2011.00	3	37	16	37	18
measure	2300	0	sf5	loss	adjudicated_eval	32	516	1	Slav Defense	1	562bdd84	15	1226.00	1	15	7	16	10
measure	2300	0	sf5	loss	adjudicated_eval	63	517	0	King's Indian Defense	1	562bdd84	31	2216.00	2	31	14	31	18
measure	2300	0	sf5	loss	checkmate	84	518	1	Nimzo-Indian Defense	1	562bdd84	41	3137.00	1	41	11	42	23
measure	2300	0	sf5	win	adjudicated_eval	58	519	0	Gruenfeld Defense	1	562bdd84	29	633.00	0	29	15	29	18
measure	2300	0	sf5	draw	ply_cap_draw	120	520	1	Queen's Indian Defense	1	562bdd84	59	2010.00	1	59	28	60	43
measure	2300	0	sf5	loss	adjudicated_eval	48	521	0	Bogo-Indian Defense	1	562bdd84	24	1356.00	1	24	10	24	13
measure	2300	0	sf5	loss	adjudicated_eval	50	522	1	Dutch Defense	1	562bdd84	24	1321.00	0	24	6	25	14
measure	2300	0	sf5	loss	checkmate	71	523	0	Benoni Defense	1	562bdd84	35	1813.00	2	35	17	35	20
measure	2300	0	sf5	loss	checkmate	62	524	1	English Opening	1	562bdd84	30	2657.00	3	30	8	31	14
measure	2300	0	sf5	loss	checkmate	39	525	0	English Opening, Reversed Sicilian	1	562bdd84	19	2096.00	4	19	9	19	13
measure	2300	0	sf5	loss	adjudicated_eval	110	526	1	Reti Opening	1	562bdd84	55	2534.00	3	55	22	55	34
measure	2300	0	sf5	loss	adjudicated_eval	64	527	0	London System	1	562bdd84	31	1568.00	1	31	15	32	20
